"No.","Time","Source","Destination","Protocol","Length","Info"
"2578","2020-01-01 19:01:45.853618","192.168.159.131","192.168.159.11","TCP","66","80  >  5863 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2579","2020-01-01 19:01:45.853719","192.168.159.11","192.168.159.131","TCP","54","5863  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2580","2020-01-01 19:01:45.906111","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2581","2020-01-01 19:01:45.906188","192.168.159.131","192.168.159.11","TCP","54","80  >  5863 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2582","2020-01-01 19:01:45.906382","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2583","2020-01-01 19:01:45.946762","192.168.159.11","192.168.159.131","TCP","54","5863  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2584","2020-01-01 19:01:47.113668","192.168.159.13","192.168.159.131","TCP","54","5855  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2585","2020-01-01 19:01:47.114099","192.168.159.131","192.168.159.13","TCP","54","80  >  5855 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2586","2020-01-01 19:01:47.114228","192.168.159.13","192.168.159.131","TCP","54","5855  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2587","2020-01-01 19:01:47.114362","192.168.159.13","192.168.159.131","TCP","66","5865  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2588","2020-01-01 19:01:47.114710","192.168.159.131","192.168.159.13","TCP","66","80  >  5865 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2589","2020-01-01 19:01:47.114869","192.168.159.13","192.168.159.131","TCP","54","5865  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2590","2020-01-01 19:01:47.170549","192.168.159.13","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2591","2020-01-01 19:01:47.171079","192.168.159.131","192.168.159.13","TCP","54","80  >  5865 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2592","2020-01-01 19:01:47.171520","192.168.159.131","192.168.159.13","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2593","2020-01-01 19:01:47.212688","192.168.159.13","192.168.159.131","TCP","54","5865  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2594","2020-01-01 19:01:48.696619","192.168.159.14","192.168.159.131","TCP","54","5857  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2595","2020-01-01 19:01:48.697319","192.168.159.131","192.168.159.14","TCP","54","80  >  5857 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2596","2020-01-01 19:01:48.697370","192.168.159.14","192.168.159.131","TCP","66","5867  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2597","2020-01-01 19:01:48.697464","192.168.159.14","192.168.159.131","TCP","54","5857  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2598","2020-01-01 19:01:48.697671","192.168.159.131","192.168.159.14","TCP","66","80  >  5867 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2599","2020-01-01 19:01:48.697860","192.168.159.14","192.168.159.131","TCP","54","5867  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2600","2020-01-01 19:01:48.749641","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2601","2020-01-01 19:01:48.749928","192.168.159.131","192.168.159.14","TCP","54","80  >  5867 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2602","2020-01-01 19:01:48.750125","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2603","2020-01-01 19:01:48.791653","192.168.159.14","192.168.159.131","TCP","54","5867  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2604","2020-01-01 19:01:53.111682","192.168.159.12","192.168.159.131","TCP","54","5859  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2605","2020-01-01 19:01:53.112126","192.168.159.131","192.168.159.12","TCP","54","80  >  5859 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2606","2020-01-01 19:01:53.112260","192.168.159.12","192.168.159.131","TCP","54","5859  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2607","2020-01-01 19:01:53.112289","192.168.159.12","192.168.159.131","TCP","66","5869  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2608","2020-01-01 19:01:53.112613","192.168.159.131","192.168.159.12","TCP","66","80  >  5869 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2609","2020-01-01 19:01:53.112791","192.168.159.12","192.168.159.131","TCP","54","5869  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2610","2020-01-01 19:01:53.169028","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2611","2020-01-01 19:01:53.169335","192.168.159.131","192.168.159.12","TCP","54","80  >  5869 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2612","2020-01-01 19:01:53.169877","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2613","2020-01-01 19:01:53.210712","192.168.159.12","192.168.159.131","TCP","54","5869  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2614","2020-01-01 19:01:54.789010","192.168.159.10","192.168.159.131","TCP","54","5861  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2615","2020-01-01 19:01:54.789134","192.168.159.131","192.168.159.10","TCP","54","80  >  5861 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2616","2020-01-01 19:01:54.789178","192.168.159.10","192.168.159.131","TCP","54","5861  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2617","2020-01-01 19:01:54.789273","192.168.159.10","192.168.159.131","TCP","66","5871  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2618","2020-01-01 19:01:54.789382","192.168.159.131","192.168.159.10","TCP","66","80  >  5871 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2619","2020-01-01 19:01:54.789442","192.168.159.10","192.168.159.131","TCP","54","5871  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2620","2020-01-01 19:01:54.841543","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2621","2020-01-01 19:01:54.841747","192.168.159.131","192.168.159.10","TCP","54","80  >  5871 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2622","2020-01-01 19:01:54.842003","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2623","2020-01-01 19:01:54.882557","192.168.159.10","192.168.159.131","TCP","54","5871  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2624","2020-01-01 19:01:56.013877","192.168.159.11","192.168.159.131","TCP","54","5863  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2625","2020-01-01 19:01:56.014060","192.168.159.131","192.168.159.11","TCP","54","80  >  5863 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2626","2020-01-01 19:01:56.014145","192.168.159.11","192.168.159.131","TCP","54","5863  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2627","2020-01-01 19:01:56.014208","192.168.159.11","192.168.159.131","TCP","66","5873  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2628","2020-01-01 19:01:56.014257","192.168.159.131","192.168.159.11","TCP","66","80  >  5873 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2629","2020-01-01 19:01:56.014345","192.168.159.11","192.168.159.131","TCP","54","5873  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2630","2020-01-01 19:01:56.069504","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2631","2020-01-01 19:01:56.069696","192.168.159.131","192.168.159.11","TCP","54","80  >  5873 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2632","2020-01-01 19:01:56.069894","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2633","2020-01-01 19:01:56.113738","192.168.159.11","192.168.159.131","TCP","54","5873  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2634","2020-01-01 19:01:57.278048","192.168.159.13","192.168.159.131","TCP","54","5865  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2635","2020-01-01 19:01:57.278354","192.168.159.131","192.168.159.13","TCP","54","80  >  5865 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2636","2020-01-01 19:01:57.278474","192.168.159.13","192.168.159.131","TCP","54","5865  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2637","2020-01-01 19:01:57.278592","192.168.159.13","192.168.159.131","TCP","66","5875  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2638","2020-01-01 19:01:57.278773","192.168.159.131","192.168.159.13","TCP","66","80  >  5875 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2639","2020-01-01 19:01:57.278920","192.168.159.13","192.168.159.131","TCP","54","5875  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2640","2020-01-01 19:01:57.334459","192.168.159.13","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2641","2020-01-01 19:01:57.334880","192.168.159.131","192.168.159.13","TCP","54","80  >  5875 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2642","2020-01-01 19:01:57.335297","192.168.159.131","192.168.159.13","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2643","2020-01-01 19:01:57.376211","192.168.159.13","192.168.159.131","TCP","54","5875  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2644","2020-01-01 19:01:58.862429","192.168.159.14","192.168.159.131","TCP","54","5867  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2645","2020-01-01 19:01:58.862745","192.168.159.131","192.168.159.14","TCP","54","80  >  5867 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2646","2020-01-01 19:01:58.862867","192.168.159.14","192.168.159.131","TCP","54","5867  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2647","2020-01-01 19:01:58.862990","192.168.159.14","192.168.159.131","TCP","66","5877  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2648","2020-01-01 19:01:58.863135","192.168.159.131","192.168.159.14","TCP","66","80  >  5877 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2649","2020-01-01 19:01:58.863304","192.168.159.14","192.168.159.131","TCP","54","5877  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2650","2020-01-01 19:01:58.919466","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2651","2020-01-01 19:01:58.919954","192.168.159.131","192.168.159.14","TCP","54","80  >  5877 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2652","2020-01-01 19:01:58.920385","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2653","2020-01-01 19:01:58.961712","192.168.159.14","192.168.159.131","TCP","54","5877  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2654","2020-01-01 19:02:03.271656","192.168.159.12","192.168.159.131","TCP","54","5869  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2655","2020-01-01 19:02:03.272128","192.168.159.131","192.168.159.12","TCP","54","80  >  5869 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2656","2020-01-01 19:02:03.272270","192.168.159.12","192.168.159.131","TCP","54","5869  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2657","2020-01-01 19:02:03.272289","192.168.159.12","192.168.159.131","TCP","66","5879  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2658","2020-01-01 19:02:03.272516","192.168.159.131","192.168.159.12","TCP","66","80  >  5879 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2659","2020-01-01 19:02:03.272686","192.168.159.12","192.168.159.131","TCP","54","5879  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2660","2020-01-01 19:02:03.329159","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2661","2020-01-01 19:02:03.329672","192.168.159.131","192.168.159.12","TCP","54","80  >  5879 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2662","2020-01-01 19:02:03.330189","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2663","2020-01-01 19:02:03.371707","192.168.159.12","192.168.159.131","TCP","54","5879  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2664","2020-01-01 19:02:04.943999","192.168.159.10","192.168.159.131","TCP","54","5871  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2665","2020-01-01 19:02:04.944536","192.168.159.131","192.168.159.10","TCP","54","80  >  5871 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2666","2020-01-01 19:02:04.944648","192.168.159.10","192.168.159.131","TCP","66","5882  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2667","2020-01-01 19:02:04.944669","192.168.159.10","192.168.159.131","TCP","54","5871  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2668","2020-01-01 19:02:04.944903","192.168.159.131","192.168.159.10","TCP","66","80  >  5882 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2669","2020-01-01 19:02:04.945072","192.168.159.10","192.168.159.131","TCP","54","5882  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2670","2020-01-01 19:02:05.001335","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2671","2020-01-01 19:02:05.001608","192.168.159.131","192.168.159.10","TCP","54","80  >  5882 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2672","2020-01-01 19:02:05.002020","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2673","2020-01-01 19:02:05.041983","192.168.159.10","192.168.159.131","TCP","54","5882  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2674","2020-01-01 19:02:06.175286","192.168.159.11","192.168.159.131","TCP","54","5873  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2675","2020-01-01 19:02:06.175481","192.168.159.131","192.168.159.11","TCP","54","80  >  5873 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2676","2020-01-01 19:02:06.175533","192.168.159.11","192.168.159.131","TCP","54","5873  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2677","2020-01-01 19:02:06.175535","192.168.159.11","192.168.159.131","TCP","66","5884  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2678","2020-01-01 19:02:06.175607","192.168.159.131","192.168.159.11","TCP","66","80  >  5884 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2679","2020-01-01 19:02:06.175684","192.168.159.11","192.168.159.131","TCP","54","5884  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2680","2020-01-01 19:02:06.230841","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2681","2020-01-01 19:02:06.231113","192.168.159.131","192.168.159.11","TCP","54","80  >  5884 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2682","2020-01-01 19:02:06.231524","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2683","2020-01-01 19:02:06.282905","192.168.159.11","192.168.159.131","TCP","54","5884  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2684","2020-01-01 19:02:07.442918","192.168.159.13","192.168.159.131","TCP","54","5875  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2685","2020-01-01 19:02:07.443111","192.168.159.131","192.168.159.13","TCP","54","80  >  5875 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2686","2020-01-01 19:02:07.443173","192.168.159.13","192.168.159.131","TCP","54","5875  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2687","2020-01-01 19:02:07.443193","192.168.159.13","192.168.159.131","TCP","66","5887  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2688","2020-01-01 19:02:07.443275","192.168.159.131","192.168.159.13","TCP","66","80  >  5887 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2689","2020-01-01 19:02:07.443363","192.168.159.13","192.168.159.131","TCP","54","5887  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2690","2020-01-01 19:02:07.498272","192.168.159.13","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2691","2020-01-01 19:02:07.498525","192.168.159.131","192.168.159.13","TCP","54","80  >  5887 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2692","2020-01-01 19:02:07.498900","192.168.159.131","192.168.159.13","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2693","2020-01-01 19:02:07.539352","192.168.159.13","192.168.159.131","TCP","54","5887  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2694","2020-01-01 19:02:09.025351","192.168.159.14","192.168.159.131","TCP","54","5877  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2695","2020-01-01 19:02:09.025553","192.168.159.131","192.168.159.14","TCP","54","80  >  5877 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2696","2020-01-01 19:02:09.025616","192.168.159.14","192.168.159.131","TCP","54","5877  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2697","2020-01-01 19:02:09.025652","192.168.159.14","192.168.159.131","TCP","66","5889  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2698","2020-01-01 19:02:09.025726","192.168.159.131","192.168.159.14","TCP","66","80  >  5889 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2699","2020-01-01 19:02:09.025814","192.168.159.14","192.168.159.131","TCP","54","5889  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2700","2020-01-01 19:02:09.078868","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2701","2020-01-01 19:02:09.079006","192.168.159.131","192.168.159.14","TCP","54","80  >  5889 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2702","2020-01-01 19:02:09.079272","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2703","2020-01-01 19:02:09.120827","192.168.159.14","192.168.159.131","TCP","54","5889  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2704","2020-01-01 19:02:13.435505","192.168.159.12","192.168.159.131","TCP","54","5879  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2705","2020-01-01 19:02:13.435712","192.168.159.131","192.168.159.12","TCP","54","80  >  5879 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2706","2020-01-01 19:02:13.435763","192.168.159.12","192.168.159.131","TCP","66","5891  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2707","2020-01-01 19:02:13.435781","192.168.159.12","192.168.159.131","TCP","54","5879  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2708","2020-01-01 19:02:13.435855","192.168.159.131","192.168.159.12","TCP","66","80  >  5891 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2709","2020-01-01 19:02:13.435948","192.168.159.12","192.168.159.131","TCP","54","5891  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2710","2020-01-01 19:02:13.487791","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2711","2020-01-01 19:02:13.487924","192.168.159.131","192.168.159.12","TCP","54","80  >  5891 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2712","2020-01-01 19:02:13.488237","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2713","2020-01-01 19:02:13.529127","192.168.159.12","192.168.159.131","TCP","54","5891  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2714","2020-01-01 19:02:15.112643","192.168.159.10","192.168.159.131","TCP","54","5882  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2715","2020-01-01 19:02:15.113084","192.168.159.131","192.168.159.10","TCP","54","80  >  5882 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2716","2020-01-01 19:02:15.113223","192.168.159.10","192.168.159.131","TCP","54","5882  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2717","2020-01-01 19:02:15.113308","192.168.159.10","192.168.159.131","TCP","66","5893  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2718","2020-01-01 19:02:15.113491","192.168.159.131","192.168.159.10","TCP","66","80  >  5893 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2719","2020-01-01 19:02:15.113659","192.168.159.10","192.168.159.131","TCP","54","5893  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2720","2020-01-01 19:02:15.170282","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2721","2020-01-01 19:02:15.170560","192.168.159.131","192.168.159.10","TCP","54","80  >  5893 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2722","2020-01-01 19:02:15.171083","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2723","2020-01-01 19:02:15.212638","192.168.159.10","192.168.159.131","TCP","54","5893  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2724","2020-01-01 19:02:16.340885","192.168.159.11","192.168.159.131","TCP","54","5884  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2725","2020-01-01 19:02:16.341102","192.168.159.131","192.168.159.11","TCP","54","80  >  5884 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2726","2020-01-01 19:02:16.341163","192.168.159.11","192.168.159.131","TCP","54","5884  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2727","2020-01-01 19:02:16.341166","192.168.159.11","192.168.159.131","TCP","66","5895  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2728","2020-01-01 19:02:16.341236","192.168.159.131","192.168.159.11","TCP","66","80  >  5895 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2729","2020-01-01 19:02:16.341319","192.168.159.11","192.168.159.131","TCP","54","5895  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2730","2020-01-01 19:02:16.393287","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2731","2020-01-01 19:02:16.393478","192.168.159.131","192.168.159.11","TCP","54","80  >  5895 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2732","2020-01-01 19:02:16.393643","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2733","2020-01-01 19:02:16.433499","192.168.159.11","192.168.159.131","TCP","54","5895  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2734","2020-01-01 19:02:17.609511","192.168.159.13","192.168.159.131","TCP","54","5887  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2735","2020-01-01 19:02:17.609734","192.168.159.131","192.168.159.13","TCP","54","80  >  5887 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2736","2020-01-01 19:02:17.609810","192.168.159.13","192.168.159.131","TCP","54","5887  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2737","2020-01-01 19:02:17.609814","192.168.159.13","192.168.159.131","TCP","66","5896  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
